gender,emotion,actor,path
female,not stressed,6,D://sem6//capstone//archive//Actor_06//03-01-03-01-02-02-06.wav
female,not stressed,6,D://sem6//capstone//archive//Actor_06//03-01-03-02-01-01-06.wav
female,not stressed,6,D://sem6//capstone//archive//Actor_06//03-01-03-02-01-02-06.wav
female,not stressed,6,D://sem6//capstone//archive//Actor_06//03-01-03-02-02-01-06.wav
female,not stressed,6,D://sem6//capstone//archive//Actor_06//03-01-03-02-02-02-06.wav
female,stressed,6,D://sem6//capstone//archive//Actor_06//03-01-04-01-01-01-06.wav
female,stressed,6,D://sem6//capstone//archive//Actor_06//03-01-04-01-01-02-06.wav
female,stressed,6,D://sem6//capstone//archive//Actor_06//03-01-04-01-02-01-06.wav
female,stressed,6,D://sem6//capstone//archive//Actor_06//03-01-04-01-02-02-06.wav
female,stressed,6,D://sem6//capstone//archive//Actor_06//03-01-04-02-01-01-06.wav
female,stressed,6,D://sem6//capstone//archive//Actor_06//03-01-04-02-01-02-06.wav
female,stressed,6,D://sem6//capstone//archive//Actor_06//03-01-04-02-02-01-06.wav
female,stressed,6,D://sem6//capstone//archive//Actor_06//03-01-04-02-02-02-06.wav
female,stressed,6,D://sem6//capstone//archive//Actor_06//03-01-05-01-01-01-06.wav
female,stressed,6,D://sem6//capstone//archive//Actor_06//03-01-05-01-01-02-06.wav
female,stressed,6,D://sem6//capstone//archive//Actor_06//03-01-05-01-02-01-06.wav
female,stressed,6,D://sem6//capstone//archive//Actor_06//03-01-05-01-02-02-06.wav
female,stressed,6,D://sem6//capstone//archive//Actor_06//03-01-05-02-01-01-06.wav
female,stressed,6,D://sem6//capstone//archive//Actor_06//03-01-05-02-01-02-06.wav
female,stressed,6,D://sem6//capstone//archive//Actor_06//03-01-05-02-02-01-06.wav
female,stressed,6,D://sem6//capstone//archive//Actor_06//03-01-05-02-02-02-06.wav
female,stressed,6,D://sem6//capstone//archive//Actor_06//03-01-06-01-01-01-06.wav
female,stressed,6,D://sem6//capstone//archive//Actor_06//03-01-06-01-01-02-06.wav
female,stressed,6,D://sem6//capstone//archive//Actor_06//03-01-06-01-02-01-06.wav
female,stressed,6,D://sem6//capstone//archive//Actor_06//03-01-06-01-02-02-06.wav
female,stressed,6,D://sem6//capstone//archive//Actor_06//03-01-06-02-01-01-06.wav
female,stressed,6,D://sem6//capstone//archive//Actor_06//03-01-06-02-01-02-06.wav
female,stressed,6,D://sem6//capstone//archive//Actor_06//03-01-06-02-02-01-06.wav
female,stressed,6,D://sem6//capstone//archive//Actor_06//03-01-06-02-02-02-06.wav
female,stressed,6,D://sem6//capstone//archive//Actor_06//03-01-07-01-01-01-06.wav
female,stressed,6,D://sem6//capstone//archive//Actor_06//03-01-07-01-01-02-06.wav
female,stressed,6,D://sem6//capstone//archive//Actor_06//03-01-07-01-02-01-06.wav
female,stressed,6,D://sem6//capstone//archive//Actor_06//03-01-07-01-02-02-06.wav
female,stressed,6,D://sem6//capstone//archive//Actor_06//03-01-07-02-01-01-06.wav
female,stressed,6,D://sem6//capstone//archive//Actor_06//03-01-07-02-01-02-06.wav
female,stressed,6,D://sem6//capstone//archive//Actor_06//03-01-07-02-02-01-06.wav
female,stressed,6,D://sem6//capstone//archive//Actor_06//03-01-07-02-02-02-06.wav
female,stressed,6,D://sem6//capstone//archive//Actor_06//03-01-08-01-01-01-06.wav
female,stressed,6,D://sem6//capstone//archive//Actor_06//03-01-08-01-01-02-06.wav
female,stressed,6,D://sem6//capstone//archive//Actor_06//03-01-08-01-02-01-06.wav
female,stressed,6,D://sem6//capstone//archive//Actor_06//03-01-08-01-02-02-06.wav
female,stressed,6,D://sem6//capstone//archive//Actor_06//03-01-08-02-01-01-06.wav
female,stressed,6,D://sem6//capstone//archive//Actor_06//03-01-08-02-01-02-06.wav
female,stressed,6,D://sem6//capstone//archive//Actor_06//03-01-08-02-02-01-06.wav
female,stressed,6,D://sem6//capstone//archive//Actor_06//03-01-08-02-02-02-06.wav
male,not stressed,7,D://sem6//capstone//archive//Actor_07//03-01-01-01-01-01-07.wav
male,not stressed,7,D://sem6//capstone//archive//Actor_07//03-01-01-01-01-02-07.wav
male,not stressed,7,D://sem6//capstone//archive//Actor_07//03-01-01-01-02-01-07.wav
male,not stressed,7,D://sem6//capstone//archive//Actor_07//03-01-01-01-02-02-07.wav
male,not stressed,7,D://sem6//capstone//archive//Actor_07//03-01-02-01-01-01-07.wav
male,not stressed,7,D://sem6//capstone//archive//Actor_07//03-01-02-01-01-02-07.wav
male,not stressed,7,D://sem6//capstone//archive//Actor_07//03-01-02-01-02-01-07.wav
male,not stressed,7,D://sem6//capstone//archive//Actor_07//03-01-02-01-02-02-07.wav
male,not stressed,7,D://sem6//capstone//archive//Actor_07//03-01-02-02-01-01-07.wav
male,not stressed,7,D://sem6//capstone//archive//Actor_07//03-01-02-02-01-02-07.wav
male,not stressed,7,D://sem6//capstone//archive//Actor_07//03-01-02-02-02-01-07.wav
male,not stressed,7,D://sem6//capstone//archive//Actor_07//03-01-02-02-02-02-07.wav
male,not stressed,7,D://sem6//capstone//archive//Actor_07//03-01-03-01-01-01-07.wav
male,not stressed,7,D://sem6//capstone//archive//Actor_07//03-01-03-01-01-02-07.wav
male,not stressed,7,D://sem6//capstone//archive//Actor_07//03-01-03-01-02-01-07.wav
male,not stressed,7,D://sem6//capstone//archive//Actor_07//03-01-03-01-02-02-07.wav
male,not stressed,7,D://sem6//capstone//archive//Actor_07//03-01-03-02-01-01-07.wav
male,not stressed,7,D://sem6//capstone//archive//Actor_07//03-01-03-02-01-02-07.wav
male,not stressed,7,D://sem6//capstone//archive//Actor_07//03-01-03-02-02-01-07.wav
male,not stressed,7,D://sem6//capstone//archive//Actor_07//03-01-03-02-02-02-07.wav
male,stressed,7,D://sem6//capstone//archive//Actor_07//03-01-04-01-01-01-07.wav
male,stressed,7,D://sem6//capstone//archive//Actor_07//03-01-04-01-01-02-07.wav
male,stressed,7,D://sem6//capstone//archive//Actor_07//03-01-04-01-02-01-07.wav
male,stressed,7,D://sem6//capstone//archive//Actor_07//03-01-04-01-02-02-07.wav
male,stressed,7,D://sem6//capstone//archive//Actor_07//03-01-04-02-01-01-07.wav
male,stressed,7,D://sem6//capstone//archive//Actor_07//03-01-04-02-01-02-07.wav
male,stressed,7,D://sem6//capstone//archive//Actor_07//03-01-04-02-02-01-07.wav
male,stressed,7,D://sem6//capstone//archive//Actor_07//03-01-04-02-02-02-07.wav
male,stressed,7,D://sem6//capstone//archive//Actor_07//03-01-05-01-01-01-07.wav
male,stressed,7,D://sem6//capstone//archive//Actor_07//03-01-05-01-01-02-07.wav
male,stressed,7,D://sem6//capstone//archive//Actor_07//03-01-05-01-02-01-07.wav
male,stressed,7,D://sem6//capstone//archive//Actor_07//03-01-05-01-02-02-07.wav
male,stressed,7,D://sem6//capstone//archive//Actor_07//03-01-05-02-01-01-07.wav
male,stressed,7,D://sem6//capstone//archive//Actor_07//03-01-05-02-01-02-07.wav
male,stressed,7,D://sem6//capstone//archive//Actor_07//03-01-05-02-02-01-07.wav
male,stressed,7,D://sem6//capstone//archive//Actor_07//03-01-05-02-02-02-07.wav
male,stressed,7,D://sem6//capstone//archive//Actor_07//03-01-06-01-01-01-07.wav
male,stressed,7,D://sem6//capstone//archive//Actor_07//03-01-06-01-01-02-07.wav
male,stressed,7,D://sem6//capstone//archive//Actor_07//03-01-06-01-02-01-07.wav
male,stressed,7,D://sem6//capstone//archive//Actor_07//03-01-06-01-02-02-07.wav
male,stressed,7,D://sem6//capstone//archive//Actor_07//03-01-06-02-01-01-07.wav
male,stressed,7,D://sem6//capstone//archive//Actor_07//03-01-06-02-01-02-07.wav
male,stressed,7,D://sem6//capstone//archive//Actor_07//03-01-06-02-02-01-07.wav
male,stressed,7,D://sem6//capstone//archive//Actor_07//03-01-06-02-02-02-07.wav
male,stressed,7,D://sem6//capstone//archive//Actor_07//03-01-07-01-01-01-07.wav
male,stressed,7,D://sem6//capstone//archive//Actor_07//03-01-07-01-01-02-07.wav
male,stressed,7,D://sem6//capstone//archive//Actor_07//03-01-07-01-02-01-07.wav
male,stressed,7,D://sem6//capstone//archive//Actor_07//03-01-07-01-02-02-07.wav
male,stressed,7,D://sem6//capstone//archive//Actor_07//03-01-07-02-01-01-07.wav
male,stressed,7,D://sem6//capstone//archive//Actor_07//03-01-07-02-01-02-07.wav
male,stressed,7,D://sem6//capstone//archive//Actor_07//03-01-07-02-02-01-07.wav
male,stressed,7,D://sem6//capstone//archive//Actor_07//03-01-07-02-02-02-07.wav
male,stressed,7,D://sem6//capstone//archive//Actor_07//03-01-08-01-01-01-07.wav
male,stressed,7,D://sem6//capstone//archive//Actor_07//03-01-08-01-01-02-07.wav
male,stressed,7,D://sem6//capstone//archive//Actor_07//03-01-08-01-02-01-07.wav
male,stressed,7,D://sem6//capstone//archive//Actor_07//03-01-08-01-02-02-07.wav
male,stressed,7,D://sem6//capstone//archive//Actor_07//03-01-08-02-01-01-07.wav
male,stressed,7,D://sem6//capstone//archive//Actor_07//03-01-08-02-01-02-07.wav
male,stressed,7,D://sem6//capstone//archive//Actor_07//03-01-08-02-02-01-07.wav
male,stressed,7,D://sem6//capstone//archive//Actor_07//03-01-08-02-02-02-07.wav
female,not stressed,8,D://sem6//capstone//archive//Actor_08//03-01-01-01-01-01-08.wav
female,not stressed,8,D://sem6//capstone//archive//Actor_08//03-01-01-01-01-02-08.wav
female,not stressed,8,D://sem6//capstone//archive//Actor_08//03-01-01-01-02-01-08.wav
female,not stressed,8,D://sem6//capstone//archive//Actor_08//03-01-01-01-02-02-08.wav
female,not stressed,8,D://sem6//capstone//archive//Actor_08//03-01-02-01-01-01-08.wav
female,not stressed,8,D://sem6//capstone//archive//Actor_08//03-01-02-01-01-02-08.wav
female,not stressed,8,D://sem6//capstone//archive//Actor_08//03-01-02-01-02-01-08.wav
female,not stressed,8,D://sem6//capstone//archive//Actor_08//03-01-02-01-02-02-08.wav
female,not stressed,8,D://sem6//capstone//archive//Actor_08//03-01-02-02-01-01-08.wav
female,not stressed,8,D://sem6//capstone//archive//Actor_08//03-01-02-02-01-02-08.wav
female,not stressed,8,D://sem6//capstone//archive//Actor_08//03-01-02-02-02-01-08.wav
female,not stressed,8,D://sem6//capstone//archive//Actor_08//03-01-02-02-02-02-08.wav
female,not stressed,8,D://sem6//capstone//archive//Actor_08//03-01-03-01-01-01-08.wav
female,not stressed,8,D://sem6//capstone//archive//Actor_08//03-01-03-01-01-02-08.wav
female,not stressed,8,D://sem6//capstone//archive//Actor_08//03-01-03-01-02-01-08.wav
female,not stressed,8,D://sem6//capstone//archive//Actor_08//03-01-03-01-02-02-08.wav
female,not stressed,8,D://sem6//capstone//archive//Actor_08//03-01-03-02-01-01-08.wav
female,not stressed,8,D://sem6//capstone//archive//Actor_08//03-01-03-02-01-02-08.wav
female,not stressed,8,D://sem6//capstone//archive//Actor_08//03-01-03-02-02-01-08.wav
female,not stressed,8,D://sem6//capstone//archive//Actor_08//03-01-03-02-02-02-08.wav
female,stressed,8,D://sem6//capstone//archive//Actor_08//03-01-04-01-01-01-08.wav
female,stressed,8,D://sem6//capstone//archive//Actor_08//03-01-04-01-01-02-08.wav
female,stressed,8,D://sem6//capstone//archive//Actor_08//03-01-04-01-02-01-08.wav
female,stressed,8,D://sem6//capstone//archive//Actor_08//03-01-04-01-02-02-08.wav
female,stressed,8,D://sem6//capstone//archive//Actor_08//03-01-04-02-01-01-08.wav
female,stressed,8,D://sem6//capstone//archive//Actor_08//03-01-04-02-01-02-08.wav
female,stressed,8,D://sem6//capstone//archive//Actor_08//03-01-04-02-02-01-08.wav
female,stressed,8,D://sem6//capstone//archive//Actor_08//03-01-04-02-02-02-08.wav
female,stressed,8,D://sem6//capstone//archive//Actor_08//03-01-05-01-01-01-08.wav
female,stressed,8,D://sem6//capstone//archive//Actor_08//03-01-05-01-01-02-08.wav
female,stressed,8,D://sem6//capstone//archive//Actor_08//03-01-05-01-02-01-08.wav
female,stressed,8,D://sem6//capstone//archive//Actor_08//03-01-05-01-02-02-08.wav
female,stressed,8,D://sem6//capstone//archive//Actor_08//03-01-05-02-01-01-08.wav
female,stressed,8,D://sem6//capstone//archive//Actor_08//03-01-05-02-01-02-08.wav
female,stressed,8,D://sem6//capstone//archive//Actor_08//03-01-05-02-02-01-08.wav
female,stressed,8,D://sem6//capstone//archive//Actor_08//03-01-05-02-02-02-08.wav
female,stressed,8,D://sem6//capstone//archive//Actor_08//03-01-06-01-01-01-08.wav
female,stressed,8,D://sem6//capstone//archive//Actor_08//03-01-06-01-01-02-08.wav
female,stressed,8,D://sem6//capstone//archive//Actor_08//03-01-06-01-02-01-08.wav
female,stressed,8,D://sem6//capstone//archive//Actor_08//03-01-06-01-02-02-08.wav
female,stressed,8,D://sem6//capstone//archive//Actor_08//03-01-06-02-01-01-08.wav
female,stressed,8,D://sem6//capstone//archive//Actor_08//03-01-06-02-01-02-08.wav
female,stressed,8,D://sem6//capstone//archive//Actor_08//03-01-06-02-02-01-08.wav
female,stressed,8,D://sem6//capstone//archive//Actor_08//03-01-06-02-02-02-08.wav
female,stressed,8,D://sem6//capstone//archive//Actor_08//03-01-07-01-01-01-08.wav
female,stressed,8,D://sem6//capstone//archive//Actor_08//03-01-07-01-01-02-08.wav
female,stressed,8,D://sem6//capstone//archive//Actor_08//03-01-07-01-02-01-08.wav
female,stressed,8,D://sem6//capstone//archive//Actor_08//03-01-07-01-02-02-08.wav
female,stressed,8,D://sem6//capstone//archive//Actor_08//03-01-07-02-01-01-08.wav
female,stressed,8,D://sem6//capstone//archive//Actor_08//03-01-07-02-01-02-08.wav
female,stressed,8,D://sem6//capstone//archive//Actor_08//03-01-07-02-02-01-08.wav
female,stressed,8,D://sem6//capstone//archive//Actor_08//03-01-07-02-02-02-08.wav
female,stressed,8,D://sem6//capstone//archive//Actor_08//03-01-08-01-01-01-08.wav
female,stressed,8,D://sem6//capstone//archive//Actor_08//03-01-08-01-01-02-08.wav
female,stressed,8,D://sem6//capstone//archive//Actor_08//03-01-08-01-02-01-08.wav
female,stressed,8,D://sem6//capstone//archive//Actor_08//03-01-08-01-02-02-08.wav
female,stressed,8,D://sem6//capstone//archive//Actor_08//03-01-08-02-01-01-08.wav
female,stressed,8,D://sem6//capstone//archive//Actor_08//03-01-08-02-01-02-08.wav
female,stressed,8,D://sem6//capstone//archive//Actor_08//03-01-08-02-02-01-08.wav
female,stressed,8,D://sem6//capstone//archive//Actor_08//03-01-08-02-02-02-08.wav
male,not stressed,9,D://sem6//capstone//archive//Actor_09//03-01-01-01-01-01-09.wav
male,not stressed,9,D://sem6//capstone//archive//Actor_09//03-01-01-01-01-02-09.wav
male,not stressed,9,D://sem6//capstone//archive//Actor_09//03-01-01-01-02-01-09.wav
male,not stressed,9,D://sem6//capstone//archive//Actor_09//03-01-01-01-02-02-09.wav
male,not stressed,9,D://sem6//capstone//archive//Actor_09//03-01-02-01-01-01-09.wav
male,not stressed,9,D://sem6//capstone//archive//Actor_09//03-01-02-01-01-02-09.wav
male,not stressed,9,D://sem6//capstone//archive//Actor_09//03-01-02-01-02-01-09.wav
male,not stressed,9,D://sem6//capstone//archive//Actor_09//03-01-02-01-02-02-09.wav
male,not stressed,9,D://sem6//capstone//archive//Actor_09//03-01-02-02-01-01-09.wav
male,not stressed,9,D://sem6//capstone//archive//Actor_09//03-01-02-02-01-02-09.wav
male,not stressed,9,D://sem6//capstone//archive//Actor_09//03-01-02-02-02-01-09.wav
male,not stressed,9,D://sem6//capstone//archive//Actor_09//03-01-02-02-02-02-09.wav
male,not stressed,9,D://sem6//capstone//archive//Actor_09//03-01-03-01-01-01-09.wav
male,not stressed,9,D://sem6//capstone//archive//Actor_09//03-01-03-01-01-02-09.wav
male,not stressed,9,D://sem6//capstone//archive//Actor_09//03-01-03-01-02-01-09.wav
male,not stressed,9,D://sem6//capstone//archive//Actor_09//03-01-03-01-02-02-09.wav
male,not stressed,9,D://sem6//capstone//archive//Actor_09//03-01-03-02-01-01-09.wav
male,not stressed,9,D://sem6//capstone//archive//Actor_09//03-01-03-02-01-02-09.wav
male,not stressed,9,D://sem6//capstone//archive//Actor_09//03-01-03-02-02-01-09.wav
male,not stressed,9,D://sem6//capstone//archive//Actor_09//03-01-03-02-02-02-09.wav
male,stressed,9,D://sem6//capstone//archive//Actor_09//03-01-04-01-01-01-09.wav
male,stressed,9,D://sem6//capstone//archive//Actor_09//03-01-04-01-01-02-09.wav
male,stressed,9,D://sem6//capstone//archive//Actor_09//03-01-04-01-02-01-09.wav
male,stressed,9,D://sem6//capstone//archive//Actor_09//03-01-04-01-02-02-09.wav
male,stressed,9,D://sem6//capstone//archive//Actor_09//03-01-04-02-01-01-09.wav
male,stressed,9,D://sem6//capstone//archive//Actor_09//03-01-04-02-01-02-09.wav
male,stressed,9,D://sem6//capstone//archive//Actor_09//03-01-04-02-02-01-09.wav
male,stressed,9,D://sem6//capstone//archive//Actor_09//03-01-04-02-02-02-09.wav
male,stressed,9,D://sem6//capstone//archive//Actor_09//03-01-05-01-01-01-09.wav
male,stressed,9,D://sem6//capstone//archive//Actor_09//03-01-05-01-01-02-09.wav
male,stressed,9,D://sem6//capstone//archive//Actor_09//03-01-05-01-02-01-09.wav
male,stressed,9,D://sem6//capstone//archive//Actor_09//03-01-05-01-02-02-09.wav
male,stressed,9,D://sem6//capstone//archive//Actor_09//03-01-05-02-01-01-09.wav
male,stressed,9,D://sem6//capstone//archive//Actor_09//03-01-05-02-01-02-09.wav
male,stressed,9,D://sem6//capstone//archive//Actor_09//03-01-05-02-02-01-09.wav
male,stressed,9,D://sem6//capstone//archive//Actor_09//03-01-05-02-02-02-09.wav
male,stressed,9,D://sem6//capstone//archive//Actor_09//03-01-06-01-01-01-09.wav
male,stressed,9,D://sem6//capstone//archive//Actor_09//03-01-06-01-01-02-09.wav
male,stressed,9,D://sem6//capstone//archive//Actor_09//03-01-06-01-02-01-09.wav
male,stressed,9,D://sem6//capstone//archive//Actor_09//03-01-06-01-02-02-09.wav
male,stressed,9,D://sem6//capstone//archive//Actor_09//03-01-06-02-01-01-09.wav
male,stressed,9,D://sem6//capstone//archive//Actor_09//03-01-06-02-01-02-09.wav
male,stressed,9,D://sem6//capstone//archive//Actor_09//03-01-06-02-02-01-09.wav
male,stressed,9,D://sem6//capstone//archive//Actor_09//03-01-06-02-02-02-09.wav
male,stressed,9,D://sem6//capstone//archive//Actor_09//03-01-07-01-01-01-09.wav
male,stressed,9,D://sem6//capstone//archive//Actor_09//03-01-07-01-01-02-09.wav
male,stressed,9,D://sem6//capstone//archive//Actor_09//03-01-07-01-02-01-09.wav
male,stressed,9,D://sem6//capstone//archive//Actor_09//03-01-07-01-02-02-09.wav
male,stressed,9,D://sem6//capstone//archive//Actor_09//03-01-07-02-01-01-09.wav
male,stressed,9,D://sem6//capstone//archive//Actor_09//03-01-07-02-01-02-09.wav
male,stressed,9,D://sem6//capstone//archive//Actor_09//03-01-07-02-02-01-09.wav
male,stressed,9,D://sem6//capstone//archive//Actor_09//03-01-07-02-02-02-09.wav
male,stressed,9,D://sem6//capstone//archive//Actor_09//03-01-08-01-01-01-09.wav
male,stressed,9,D://sem6//capstone//archive//Actor_09//03-01-08-01-01-02-09.wav
male,stressed,9,D://sem6//capstone//archive//Actor_09//03-01-08-01-02-01-09.wav
male,stressed,9,D://sem6//capstone//archive//Actor_09//03-01-08-01-02-02-09.wav
male,stressed,9,D://sem6//capstone//archive//Actor_09//03-01-08-02-01-01-09.wav
male,stressed,9,D://sem6//capstone//archive//Actor_09//03-01-08-02-01-02-09.wav
male,stressed,9,D://sem6//capstone//archive//Actor_09//03-01-08-02-02-01-09.wav
male,stressed,9,D://sem6//capstone//archive//Actor_09//03-01-08-02-02-02-09.wav
female,not stressed,10,D://sem6//capstone//archive//Actor_10//03-01-01-01-01-01-10.wav
female,not stressed,10,D://sem6//capstone//archive//Actor_10//03-01-01-01-01-02-10.wav
female,not stressed,10,D://sem6//capstone//archive//Actor_10//03-01-01-01-02-01-10.wav
female,not stressed,10,D://sem6//capstone//archive//Actor_10//03-01-01-01-02-02-10.wav
female,not stressed,10,D://sem6//capstone//archive//Actor_10//03-01-02-01-01-01-10.wav
female,not stressed,10,D://sem6//capstone//archive//Actor_10//03-01-02-01-01-02-10.wav
female,not stressed,10,D://sem6//capstone//archive//Actor_10//03-01-02-01-02-01-10.wav
female,not stressed,10,D://sem6//capstone//archive//Actor_10//03-01-02-01-02-02-10.wav
female,not stressed,10,D://sem6//capstone//archive//Actor_10//03-01-02-02-01-01-10.wav
female,not stressed,10,D://sem6//capstone//archive//Actor_10//03-01-02-02-01-02-10.wav
female,not stressed,10,D://sem6//capstone//archive//Actor_10//03-01-02-02-02-01-10.wav
female,not stressed,10,D://sem6//capstone//archive//Actor_10//03-01-02-02-02-02-10.wav
female,not stressed,10,D://sem6//capstone//archive//Actor_10//03-01-03-01-01-01-10.wav
female,not stressed,10,D://sem6//capstone//archive//Actor_10//03-01-03-01-01-02-10.wav
female,not stressed,10,D://sem6//capstone//archive//Actor_10//03-01-03-01-02-01-10.wav
female,not stressed,10,D://sem6//capstone//archive//Actor_10//03-01-03-01-02-02-10.wav
female,not stressed,10,D://sem6//capstone//archive//Actor_10//03-01-03-02-01-01-10.wav
female,not stressed,10,D://sem6//capstone//archive//Actor_10//03-01-03-02-01-02-10.wav
female,not stressed,10,D://sem6//capstone//archive//Actor_10//03-01-03-02-02-01-10.wav
female,not stressed,10,D://sem6//capstone//archive//Actor_10//03-01-03-02-02-02-10.wav
female,stressed,10,D://sem6//capstone//archive//Actor_10//03-01-04-01-01-01-10.wav
female,stressed,10,D://sem6//capstone//archive//Actor_10//03-01-04-01-01-02-10.wav
female,stressed,10,D://sem6//capstone//archive//Actor_10//03-01-04-01-02-01-10.wav
female,stressed,10,D://sem6//capstone//archive//Actor_10//03-01-04-01-02-02-10.wav
female,stressed,10,D://sem6//capstone//archive//Actor_10//03-01-04-02-01-01-10.wav
female,stressed,10,D://sem6//capstone//archive//Actor_10//03-01-04-02-01-02-10.wav
female,stressed,10,D://sem6//capstone//archive//Actor_10//03-01-04-02-02-01-10.wav
female,stressed,10,D://sem6//capstone//archive//Actor_10//03-01-04-02-02-02-10.wav
female,stressed,10,D://sem6//capstone//archive//Actor_10//03-01-05-01-01-01-10.wav
female,stressed,10,D://sem6//capstone//archive//Actor_10//03-01-05-01-01-02-10.wav
female,stressed,10,D://sem6//capstone//archive//Actor_10//03-01-05-01-02-01-10.wav
female,stressed,10,D://sem6//capstone//archive//Actor_10//03-01-05-01-02-02-10.wav
female,stressed,10,D://sem6//capstone//archive//Actor_10//03-01-05-02-01-01-10.wav
female,stressed,10,D://sem6//capstone//archive//Actor_10//03-01-05-02-01-02-10.wav
female,stressed,10,D://sem6//capstone//archive//Actor_10//03-01-05-02-02-01-10.wav
female,stressed,10,D://sem6//capstone//archive//Actor_10//03-01-05-02-02-02-10.wav
female,stressed,10,D://sem6//capstone//archive//Actor_10//03-01-06-01-01-01-10.wav
female,stressed,10,D://sem6//capstone//archive//Actor_10//03-01-06-01-01-02-10.wav
female,stressed,10,D://sem6//capstone//archive//Actor_10//03-01-06-01-02-01-10.wav
female,stressed,10,D://sem6//capstone//archive//Actor_10//03-01-06-01-02-02-10.wav
female,stressed,10,D://sem6//capstone//archive//Actor_10//03-01-06-02-01-01-10.wav
female,stressed,10,D://sem6//capstone//archive//Actor_10//03-01-06-02-01-02-10.wav
female,stressed,10,D://sem6//capstone//archive//Actor_10//03-01-06-02-02-01-10.wav
female,stressed,10,D://sem6//capstone//archive//Actor_10//03-01-06-02-02-02-10.wav
female,stressed,10,D://sem6//capstone//archive//Actor_10//03-01-07-01-01-01-10.wav
female,stressed,10,D://sem6//capstone//archive//Actor_10//03-01-07-01-01-02-10.wav
female,stressed,10,D://sem6//capstone//archive//Actor_10//03-01-07-01-02-01-10.wav
female,stressed,10,D://sem6//capstone//archive//Actor_10//03-01-07-01-02-02-10.wav
female,stressed,10,D://sem6//capstone//archive//Actor_10//03-01-07-02-01-01-10.wav
female,stressed,10,D://sem6//capstone//archive//Actor_10//03-01-07-02-01-02-10.wav
female,stressed,10,D://sem6//capstone//archive//Actor_10//03-01-07-02-02-01-10.wav
female,stressed,10,D://sem6//capstone//archive//Actor_10//03-01-07-02-02-02-10.wav
female,stressed,10,D://sem6//capstone//archive//Actor_10//03-01-08-01-01-01-10.wav
female,stressed,10,D://sem6//capstone//archive//Actor_10//03-01-08-01-01-02-10.wav
female,stressed,10,D://sem6//capstone//archive//Actor_10//03-01-08-01-02-01-10.wav
female,stressed,10,D://sem6//capstone//archive//Actor_10//03-01-08-01-02-02-10.wav
female,stressed,10,D://sem6//capstone//archive//Actor_10//03-01-08-02-01-01-10.wav
female,stressed,10,D://sem6//capstone//archive//Actor_10//03-01-08-02-01-02-10.wav
female,stressed,10,D://sem6//capstone//archive//Actor_10//03-01-08-02-02-01-10.wav
female,stressed,10,D://sem6//capstone//archive//Actor_10//03-01-08-02-02-02-10.wav
male,not stressed,11,D://sem6//capstone//archive//Actor_11//03-01-01-01-01-01-11.wav
male,not stressed,11,D://sem6//capstone//archive//Actor_11//03-01-01-01-01-02-11.wav
male,not stressed,11,D://sem6//capstone//archive//Actor_11//03-01-01-01-02-01-11.wav
male,not stressed,11,D://sem6//capstone//archive//Actor_11//03-01-01-01-02-02-11.wav
male,not stressed,11,D://sem6//capstone//archive//Actor_11//03-01-02-01-01-01-11.wav
male,not stressed,11,D://sem6//capstone//archive//Actor_11//03-01-02-01-01-02-11.wav
male,not stressed,11,D://sem6//capstone//archive//Actor_11//03-01-02-01-02-01-11.wav
male,not stressed,11,D://sem6//capstone//archive//Actor_11//03-01-02-01-02-02-11.wav
male,not stressed,11,D://sem6//capstone//archive//Actor_11//03-01-02-02-01-01-11.wav
male,not stressed,11,D://sem6//capstone//archive//Actor_11//03-01-02-02-01-02-11.wav
male,not stressed,11,D://sem6//capstone//archive//Actor_11//03-01-02-02-02-01-11.wav
male,not stressed,11,D://sem6//capstone//archive//Actor_11//03-01-02-02-02-02-11.wav
male,not stressed,11,D://sem6//capstone//archive//Actor_11//03-01-03-01-01-01-11.wav
male,not stressed,11,D://sem6//capstone//archive//Actor_11//03-01-03-01-01-02-11.wav
male,not stressed,11,D://sem6//capstone//archive//Actor_11//03-01-03-01-02-01-11.wav
male,not stressed,11,D://sem6//capstone//archive//Actor_11//03-01-03-01-02-02-11.wav
male,not stressed,11,D://sem6//capstone//archive//Actor_11//03-01-03-02-01-01-11.wav
male,not stressed,11,D://sem6//capstone//archive//Actor_11//03-01-03-02-01-02-11.wav
male,not stressed,11,D://sem6//capstone//archive//Actor_11//03-01-03-02-02-01-11.wav
male,not stressed,11,D://sem6//capstone//archive//Actor_11//03-01-03-02-02-02-11.wav
male,stressed,11,D://sem6//capstone//archive//Actor_11//03-01-04-01-01-01-11.wav
male,stressed,11,D://sem6//capstone//archive//Actor_11//03-01-04-01-01-02-11.wav
male,stressed,11,D://sem6//capstone//archive//Actor_11//03-01-04-01-02-01-11.wav
male,stressed,11,D://sem6//capstone//archive//Actor_11//03-01-04-01-02-02-11.wav
male,stressed,11,D://sem6//capstone//archive//Actor_11//03-01-04-02-01-01-11.wav
male,stressed,11,D://sem6//capstone//archive//Actor_11//03-01-04-02-01-02-11.wav
male,stressed,11,D://sem6//capstone//archive//Actor_11//03-01-04-02-02-01-11.wav
male,stressed,11,D://sem6//capstone//archive//Actor_11//03-01-04-02-02-02-11.wav
male,stressed,11,D://sem6//capstone//archive//Actor_11//03-01-05-01-01-01-11.wav
male,stressed,11,D://sem6//capstone//archive//Actor_11//03-01-05-01-01-02-11.wav
